id_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,code_postal,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
2022-1393790,278000.0,13.0,RUE BOULARD,75014.0,6.0,1.0,2.329502,48.83423
2022-1393792,225000.0,10.0,RUE DE VAUCOULEURS,75011.0,27.0,2.0,2.378044,48.868874
2022-1393793,280000.0,67.0,AV DU DOC ARNOLD NETTER,75012.0,27.0,1.0,2.405527,48.845669
2022-1393794,370000.0,68.0,BD DE PORT-ROYAL,75005.0,29.0,2.0,2.345087,48.838019
2022-1393796,115000.0,1.0,COUR DE ROHAN,75006.0,18.0,2.0,2.339438,48.852855
2022-1393797,965000.0,94.0,QUAI LOUIS BLERIOT,75016.0,90.0,3.0,2.272056,48.845114
2022-1393798,578076.0,47.0,RUE MONSIEUR LE PRINCE,75006.0,68.0,4.0,2.340401,48.849458
2022-1393799,615000.0,22.0,RUE DE LA FOLIE MERICOURT,75011.0,48.0,2.0,2.374329,48.862922
2022-1393800,204500.0,40.0,RUE PASCAL,75013.0,36.0,2.0,2.347789,48.836481
2022-1393801,226000.0,10.0,RUE ROTTEMBOURG,75012.0,25.0,2.0,2.404869,48.837844
2022-1393802,421000.0,22.0,RUE HECTOR MALOT,75012.0,40.0,2.0,2.377472,48.846872
2022-1393803,434000.0,53.0,RUE BASFROI,75011.0,50.0,3.0,2.377812,48.856535
2022-1393805,410000.0,12.0,RUE DES URSULINES,75005.0,39.0,2.0,2.341887,48.84277
2022-1393806,739998.5,19.0,RUE AUGUSTE VACQUERIE,75016.0,49.0,2.0,2.294567,48.869598
2022-1393807,875000.0,19.0,RUE BUOT,75013.0,75.0,3.0,2.34988,48.826925
2022-1393808,622500.0,28.0,RUE ROUSSELET,75007.0,37.0,2.0,2.318626,48.848198
2022-1393809,470000.0,1.0,RUE KELLER,75011.0,36.0,2.0,2.376595,48.853489
2022-1393810,355000.0,22.0,RUE BLOMET,75015.0,30.0,2.0,2.30726,48.843373
2022-1393812,1000000.0,11.0,RUE DUPUYTREN,75006.0,58.0,3.0,2.339287,48.851506
2022-1393813,657000.0,18.0,RUE DU GROS CAILLOU,75007.0,49.0,2.0,2.302733,48.856709
2022-1393815,118750.0,5.0,RUE DE L ABBE GROULT,75015.0,12.0,1.0,2.293866,48.843116
2022-1393816,937000.0,17.0,RUE DOMBASLE,75015.0,98.0,4.0,2.297051,48.836478
2022-1393817,461200.0,5.0,IMP DES PRETRES,75016.0,38.0,2.0,2.283696,48.864574
2022-1393820,638085.0,6.0,RUE ANTOINE CHANTIN,75014.0,58.0,3.0,2.323857,48.827055
2022-1393821,350000.0,9.0,PAS DU GENIE,75012.0,35.0,2.0,2.389575,48.848357
2022-1393823,720000.0,7.0,SQ CHARLES LAURENT,75015.0,64.0,3.0,2.303419,48.843552
2022-1393825,485000.0,27.0,RUE MIOLLIS,75015.0,38.0,1.0,2.303345,48.844807
2022-1393827,168500.0,10.0,RUE FIRMIN GILLOT,75015.0,17.0,1.0,2.290412,48.832333
2022-1393829,537000.0,121.0,AV D ITALIE,75013.0,59.0,2.0,2.359413,48.821917
2022-1393830,405000.0,73.0,RUE DES MORILLONS,75015.0,45.0,3.0,2.302725,48.832372
2022-1393831,300000.0,53.0,RUE BASFROI,75011.0,24.0,2.0,2.377812,48.856535
2022-1393832,385000.0,8.0,RUE ROBERT FLEURY,75015.0,35.0,2.0,2.301767,48.843834
2022-1393833,540700.0,7.0,RUE LECUIROT,75014.0,47.0,3.0,2.320909,48.829228
2022-1393834,578000.0,142.0,RUE DE JAVEL,75015.0,55.0,3.0,2.289179,48.842526
2022-1393835,318240.0,7.0,RUE VASCO DE GAMA,75015.0,33.0,2.0,2.28217,48.837903
2022-1393837,589800.0,4.0,RUE DE BUCI,75006.0,37.0,1.0,2.337926,48.853996
2022-1393838,296000.0,11.0,RUE VASCO DE GAMA,75015.0,30.0,2.0,2.282566,48.837699
2022-1393839,328000.0,14.0,RUE DE CADIX,75015.0,37.0,2.0,2.289573,48.833768
2022-1393840,475000.0,12.0,RUE FURTADO HEINE,75014.0,54.0,4.0,2.31875,48.82985
2022-1393841,535000.0,110.0,RUE MICHEL ANGE,75016.0,64.0,3.0,2.257546,48.840158
2022-1393842,345000.0,24.0,BD MASSENA,75013.0,37.0,2.0,2.373918,48.823389
2022-1393843,442000.0,60.0,RUE BRANCION,75015.0,42.0,2.0,2.302765,48.832709
2022-1393844,429000.0,21.0,RUE JUSSIEU,75005.0,33.0,3.0,2.354177,48.84647
2022-1393845,250000.0,114.0,AV PHILIPPE AUGUSTE,75011.0,28.0,1.0,2.391569,48.857346
2022-1393846,385500.0,44.0,RUE DE LA QUINTINIE,75015.0,46.0,2.0,2.303072,48.837696
2022-1393847,590000.0,14.0,RUE DES LYONNAIS,75005.0,42.0,2.0,2.347069,48.838438
2022-1393848,245000.0,18.0,RUE BECCARIA,75012.0,24.0,1.0,2.37937,48.847682
2022-1393849,290000.0,20.0,RUE D ARCUEIL,75014.0,35.0,1.0,2.342349,48.820171
2022-1393851,520000.0,173.0,RUE DE TOLBIAC,75013.0,67.0,4.0,2.353476,48.825714
2022-1393852,769000.0,27.0,RUE SAINT MAUR,75011.0,64.0,3.0,2.381146,48.860314
2022-1393853,3000000.0,7.0,AV FOCH,75016.0,170.0,6.0,2.291897,48.872954
2022-1393854,911750.0,47.0,AV DU DOC ARNOLD NETTER,75012.0,93.0,4.0,2.404375,48.844133
2022-1393855,738730.0,151.0,RUE OBERKAMPF,75011.0,69.0,3.0,2.381355,48.867322
2022-1393857,137500.0,164.0,RUE DE LA CONVENTION,75015.0,25.0,1.0,2.292905,48.838655
2022-1393858,180000.0,13.0,RUE DES SABLONS,75016.0,25.0,2.0,2.283963,48.865831
2022-1393859,3471000.0,108.0,RUE DU BAC,75007.0,165.0,5.0,2.322927,48.853295
2022-1393860,491500.0,282.0,BD VOLTAIRE,75011.0,41.0,2.0,2.39334,48.849403
2022-1393861,755550.0,9.0,RUE FAUSTIN HELIE,75016.0,54.0,2.0,2.275759,48.859378
2022-1393862,561050.0,7.0,RUE GUSTAVE COURBET,75016.0,48.0,2.0,2.281224,48.8665
2022-1393864,588200.0,20.0,RUE PETION,75011.0,75.0,3.0,2.381334,48.859254
2022-1393865,605500.0,60.0,RUE DE FECAMP,75012.0,64.0,3.0,2.401693,48.836503
2022-1393866,2100000.0,57.0,RUE DE L UNIVERSITE,75007.0,137.0,3.0,2.324152,48.858832
2022-1393867,730000.0,2.0,RUE DU BOUQUET DE LONGCHAMP,75016.0,67.0,3.0,2.290538,48.865169
2022-1393868,111500.0,6.0,RUE D ARSONVAL,75015.0,8.0,1.0,2.313965,48.840201
2022-1393870,660000.0,71.0,RUE DU THEATRE,75015.0,58.0,3.0,2.291495,48.847894
2022-1393871,124500.0,188.0,RUE DE LA CONVENTION,75015.0,11.0,1.0,2.295207,48.837546
2022-1393872,420000.0,138.0,RUE DE LA CROIX NIVERT,75015.0,41.0,2.0,2.29207,48.841658
2022-1393874,482500.0,12.0,RUE BAUSSET,75015.0,51.0,2.0,2.299125,48.839792
2022-1393875,135000.0,28.0,RUE LACRETELLE,75015.0,12.0,1.0,2.29193,48.83271
2022-1393877,320000.0,36.0,RUE DU THEATRE,75015.0,20.0,2.0,2.286663,48.849226
2022-1393878,288750.0,16.0,RUE AGAR,75016.0,25.0,1.0,2.273974,48.850998
2022-1393879,630000.0,10.0,RUE LECUIROT,75014.0,56.0,2.0,2.3202,48.82919
2022-1393880,528000.0,2.0,VLA SEURAT,75014.0,295.0,8.0,2.33244,48.826459
2022-1393881,450000.0,3.0,RUE BEZOUT,75014.0,41.0,2.0,2.332855,48.828882
2022-1393882,684000.0,9.0,RUE DE CIVRY,75016.0,65.0,3.0,2.258362,48.843344
2022-1393883,568930.0,10.0,RUE DES FRERES MORANE,75015.0,45.0,1.0,2.291476,48.842083
2022-1393884,810000.0,11.0,RUE RICHARD LENOIR,75011.0,41.0,2.0,2.381949,48.85472
2022-1393884,810000.0,13.0,RUE RICHARD LENOIR,75011.0,46.0,3.0,2.381949,48.854835
2022-1393886,147500.0,85.0,AV DU MAINE,75014.0,15.0,1.0,2.323195,48.838023
2022-1393887,741580.0,54.0,AV DE LA MOTTE PICQUET,75015.0,57.0,2.0,2.299396,48.850646
2022-1393888,265100.0,7.0,RUE ROYER-COLLARD,75005.0,16.0,1.0,2.341927,48.845384
2022-1393889,10000.0,33.0,AV FOCH,75016.0,65.0,2.0,2.286709,48.871955
2022-1393890,500000.0,87.0,RUE SAINT MAUR,75011.0,45.0,2.0,2.37774,48.863958
2022-1393891,381825.0,54.0,RUE DE MALTE,75011.0,33.0,2.0,2.36639,48.867629
2022-1393892,1400000.0,39.0,AV MOZART,75016.0,195.0,6.0,2.270363,48.855299
2022-1393893,350000.0,25.0,AV PIERRE 1ER SERBIE,75016.0,35.0,1.0,2.297539,48.866982
2022-1393894,840000.0,12.0,RUE VICTOR CONSIDERANT,75014.0,64.0,2.0,2.330664,48.835689
2022-1393895,1197500.0,34.0,RUE DESBORDES VALMORE,75016.0,90.0,4.0,2.276445,48.860346
2022-1393896,694000.0,191.0,RUE D ALESIA,75014.0,69.0,3.0,2.315939,48.830913
2022-1393897,400000.0,11.0,RUE VISCONTI,75006.0,22.0,2.0,2.335961,48.855622
2022-1393898,333714.0,23.0,RUE ROUSSELET,75007.0,42.0,1.0,2.318717,48.848869
2022-1393899,1102000.0,16.0,RUE ALPHONSE DAUDET,75014.0,94.0,5.0,2.327083,48.826856
2022-1393900,976190.0,38.0,RUE DU CARDINAL LEMOINE,75005.0,95.0,9.0,2.351962,48.847192
2022-1393901,110000.0,54.0,RUE DE PLAISANCE,75014.0,11.0,1.0,2.318097,48.833544
2022-1393903,643500.0,72.0,BD VINCENT AURIOL,75013.0,61.0,4.0,2.365465,48.834371
2022-1393907,2805000.0,11.0,RUE DES BEAUX-ARTS,75006.0,180.0,4.0,2.335365,48.856175
2022-1393908,169811.0,10.0,RUE AMELIE,75007.0,20.0,1.0,2.307208,48.858964
2022-1393911,460000.0,50.0,RUE DU RENDEZ VOUS,75012.0,55.0,2.0,2.402067,48.84638
2022-1393912,860000.0,9.0,RUE DU LOING,75014.0,80.0,4.0,2.330318,48.827283
2022-1393913,1790100.0,27.0,RUE GUENEGAUD,75006.0,96.0,3.0,2.338397,48.855185
2022-1393914,470000.0,5.0,RUE DAUMIER,75016.0,50.0,2.0,2.263986,48.839209
2022-1393915,113000.0,6.0,RUE D AUSTERLITZ,75012.0,10.0,1.0,2.370354,48.846701
2022-1393917,1622480.0,6.0,PL DU PALAIS BOURBON,75007.0,90.0,3.0,2.317567,48.860416
2022-1393919,1298077.0,58.0,BD RASPAIL,75006.0,79.0,3.0,2.32704,48.849788
2022-1393920,198000.0,32.0,RUE CLAUDE LORRAIN,75016.0,17.0,1.0,2.260114,48.841859
2022-1393921,310000.0,55.0,BD DU MONTPARNASSE,75006.0,34.0,2.0,2.322925,48.844568
2022-1393922,1311000.0,34.0,BD DE L HOPITAL,75005.0,90.0,4.0,2.361722,48.840699
2022-1393923,609550.0,60.0,RUE VANEAU,75007.0,55.0,3.0,2.31944,48.850157
2022-1393924,840000.0,7.0,RUE SARRETTE,75014.0,59.0,3.0,2.331227,48.826875
2022-1393926,590000.0,1.0,RUE BOUILLOUX LAFONT,75015.0,57.0,2.0,2.280002,48.837366
2022-1393928,256000.0,85.0,RUE PASCAL,75013.0,25.0,2.0,2.347585,48.833413
2022-1393929,670000.0,10.0,RUE BROWN SEQUARD,75015.0,70.0,2.0,2.315426,48.84112
2022-1393930,2083700.0,27.0,AV DE LAMBALLE,75016.0,160.0,6.0,2.279184,48.854192
2022-1393931,535000.0,5.0,RUE BOULLE,75011.0,44.0,3.0,2.371839,48.85716
2022-1393932,407000.0,63.0,BD DE GRENELLE,75015.0,32.0,2.0,2.293188,48.850817
2022-1393933,440000.0,25.0,RUE DE LA SABLIERE,75014.0,21.0,1.0,2.322785,48.831744
2022-1393933,440000.0,25.0,RUE DE LA SABLIERE,75014.0,23.0,2.0,2.322785,48.831744
2022-1393934,1350680.0,5.0,HAMEAU NICOLO,75016.0,156.0,5.0,2.279852,48.858582
2022-1393935,140000.0,30.0,AV DE SUFFREN,75015.0,18.0,1.0,2.294487,48.854968
2022-1393936,875000.0,234.0,RUE DU FBG ST ANTOINE,75012.0,61.0,3.0,2.388078,48.848804
2022-1393938,727544.44,5.0,RUE SAINT CHRISTOPHE,75015.0,71.0,4.0,2.279738,48.844408
2022-1393939,495000.0,332.0,RUE LECOURBE,75015.0,55.0,3.0,2.283915,48.83747
2022-1393940,461500.0,88.0,RUE DU DESSOUS DES BERGES,75013.0,48.0,2.0,2.372568,48.829263
2022-1393941,3830000.0,3.0,SQ LAMARTINE,75016.0,260.0,7.0,2.276055,48.865299
2022-1393942,1618500.0,109.0,RUE DU CHERCHE-MIDI,75006.0,136.0,5.0,2.320427,48.845756
2022-1393944,977500.0,84.0,RUE VERGNIAUD,75013.0,104.0,5.0,2.343663,48.823258
2022-1393945,990000.0,15.0,RUE PECLET,75015.0,115.0,4.0,2.299095,48.842705
2022-1393946,286000.0,77.0,RUE BRANCION,75015.0,30.0,1.0,2.303002,48.831677
2022-1393948,485000.0,11.0,RUE MAISON DIEU,75014.0,44.0,3.0,2.323013,48.835613
2022-1393949,2017500.0,10.0,RUE LEONARD DE VINCI,75016.0,171.0,4.0,2.286131,48.871301
2022-1393950,600000.0,5.0,RUE CLAUDE DECAEN,75012.0,70.0,2.0,2.40141,48.833708
2022-1393951,19000000.0,11.0,RUE BENOUVILLE,75016.0,46.0,1.0,2.277072,48.86899
2022-1393952,270000.0,28.0,RUE DES PEUPLIERS,75013.0,30.0,1.0,2.352341,48.822809
2022-1393954,3700000.0,27.0,RUE DU CHERCHE-MIDI,75006.0,280.0,5.0,2.327622,48.850084
2022-1393955,553000.0,13.0,AV PHILIPPE AUGUSTE,75011.0,50.0,3.0,2.39422,48.85017
2022-1393956,325600.0,7.0,RUE DRANEM,75011.0,27.0,1.0,2.380363,48.865395
2022-1393958,135000.0,35.0,BD DE REUILLY,75012.0,13.0,1.0,2.392873,48.839647
2022-1393959,385000.0,28.0,RUE DE LA REINE BLANCHE,75013.0,38.0,2.0,2.35297,48.836271
2022-1393960,226060.0,5.0,RUE DES SUISSES,75014.0,22.0,2.0,2.314633,48.830696
2022-1393961,636500.0,31.0,BD SAINT JACQUES,75014.0,59.0,3.0,2.338193,48.832099
2022-1393963,1150000.0,25.0,RUE POLIVEAU,75005.0,68.0,3.0,2.35922,48.839881
2022-1393965,321600.0,38.0,RUE DU CHEMIN VERT,75011.0,28.0,2.0,2.374056,48.858656
2022-1393966,435000.0,30.0,RUE LABROUSTE,75015.0,40.0,2.0,2.30863,48.835572
2022-1393967,495000.0,16.0,RUE DES FOSSES ST BERNARD,75005.0,35.0,2.0,2.354753,48.848666
2022-1393969,1125000.0,140.0,BD EXELMANS,75016.0,99.0,4.0,2.259691,48.847399
2022-1393970,975000.0,5.0,RUE DE DOMREMY,75013.0,88.0,4.0,2.374183,48.830611
2022-1393971,725000.0,6.0,BD SAINT GERMAIN,75005.0,49.0,2.0,2.355266,48.849625
2022-1393972,824890.0,106.0,RUE DE CHARENTON,75012.0,70.0,3.0,2.376821,48.847301
2022-1393973,75000.0,7.0,RUE DE L ARBALETE,75005.0,21.0,2.0,2.349384,48.840269
2022-1393976,1216500.0,83.0,RUE DE CHARENTON,75012.0,100.0,4.0,2.374837,48.849683
2022-1393978,200000.0,56.0,RUE DOCTEUR BLANCHE,75016.0,23.0,1.0,2.264148,48.852462
2022-1393979,312000.0,20.0,RUE DE LA VEGA,75012.0,37.0,1.0,2.405661,48.837774
2022-1393982,420000.0,74.0,BD SAINT GERMAIN,75005.0,34.0,2.0,2.346911,48.850709
2022-1393984,385000.0,18.0,RUE BASFROI,75011.0,32.0,2.0,2.38012,48.854822
2022-1393986,769520.0,71.0,RUE DU FBG ST ANTOINE,75011.0,53.0,2.0,2.374651,48.852154
2022-1393987,860000.0,156.0,RUE DE TOLBIAC,75013.0,88.0,4.0,2.354073,48.826195
2022-1393988,1064300.0,21.0,RUE FRANCOIS GERARD,75016.0,88.0,3.0,2.272133,48.849151
2022-1393989,830000.0,88.0,RUE SAINT MAUR,75011.0,64.0,3.0,2.378243,48.865041
2022-1393990,454720.0,14.0,RUE DE L ARMORIQUE,75015.0,45.0,2.0,2.314349,48.839487
2022-1393991,800000.0,102.0,BD BEAUMARCHAIS,75011.0,16.0,1.0,2.367692,48.860576
2022-1393992,250000.0,126.0,RUE SAINT MAUR,75011.0,25.0,1.0,2.376312,48.867892
2022-1393993,760000.0,45.0,RUE DE CROULEBARBE,75013.0,71.0,3.0,2.350528,48.831975
2022-1393994,1121350.0,31.0,RUE CENSIER,75005.0,72.0,2.0,2.352628,48.839919
2022-1393995,455000.0,59.0,AV DES GOBELINS,75013.0,35.0,1.0,2.354498,48.834283
2022-1393996,637800.0,50.0,RUE DE PICPUS,75012.0,66.0,3.0,2.395354,48.843398
2022-1393997,379000.0,58.0,RUE PERGOLESE,75016.0,36.0,2.0,2.281327,48.873644
2022-1393999,570000.0,19.0,RUE EDOUARD ROBERT,75012.0,56.0,4.0,2.398375,48.837389
2022-1394000,325000.0,13.0,RUE CHALIGNY,75012.0,32.0,2.0,2.383082,48.846184
2022-1394001,435000.0,4.0,RUE BOUILLOUX LAFONT,75015.0,46.0,2.0,2.27977,48.83714
2022-1394002,295000.0,9.0,RUE DE VALENCE,75005.0,20.0,1.0,2.349713,48.837577
2022-1394004,105000.0,54.0,RUE MERLIN,75011.0,12.0,1.0,2.384933,48.861827
2022-1394006,575912.0,47.0,AV DU DOC ARNOLD NETTER,75012.0,54.0,2.0,2.404375,48.844133
2022-1394007,975300.0,47.0,RUE CROZATIER,75012.0,85.0,4.0,2.380174,48.84838
2022-1394008,345000.0,93.0,RUE DE LA FAISANDERIE,75016.0,28.0,1.0,2.275022,48.866691
2022-1394009,467000.0,10.0,RUE DES TROIS PORTES,75005.0,43.0,2.0,2.348716,48.851293
2022-1394010,282000.0,80.0,RUE DU DESSOUS DES BERGES,75013.0,29.0,1.0,2.372988,48.829025
2022-1394011,320000.0,39.0,AV DUQUESNE,75007.0,30.0,2.0,2.311083,48.851413
2022-1394012,600000.0,14.0,RUE VERGNIAUD,75013.0,60.0,3.0,2.345549,48.829207
2022-1394013,2650000.0,29.0,AV BOSQUET,75007.0,205.0,7.0,2.303686,48.859353
2022-1394014,290000.0,212.0,RUE LECOURBE,75015.0,24.0,1.0,2.294532,48.840287
2022-1394015,2118200.0,64.0,AV HENRI MARTIN,75016.0,58.0,2.0,2.27665,48.86478
2022-1394015,2118200.0,64.0,AV HENRI MARTIN,75016.0,42.0,1.0,2.27665,48.86478
2022-1394016,629000.0,68.0,RUE SPONTINI,75016.0,45.0,2.0,2.276183,48.866683
2022-1394017,600000.0,33.0,AV FOCH,75016.0,42.0,1.0,2.286709,48.871955
2022-1394018,384692.0,113.0,BD DE L HOPITAL,75013.0,30.0,2.0,2.359438,48.836129
2022-1394020,725000.0,54.0,RUE SAINT MAUR,75011.0,65.0,3.0,2.380353,48.863002
2022-1394021,2032500.0,62.0,RUE CLAUDE BERNARD,75005.0,142.0,5.0,2.347018,48.840136
2022-1394022,290000.0,57.0,BD PONIATOWSKI,75012.0,43.0,2.0,2.401043,48.83349
2022-1394023,1468250.0,35.0,RUE DE LA POMPE,75016.0,106.0,5.0,2.274833,48.861044
2022-1394024,480000.0,177.0,RUE DU FBG ST ANTOINE,75011.0,48.0,2.0,2.380956,48.850652
2022-1394026,330000.0,5.0,RUE PIERRE GUERIN,75016.0,30.0,1.0,2.26614,48.847994
2022-1394027,600000.0,38.0,RUE MONTGALLET,75012.0,40.0,3.0,2.38898,48.843891
2022-1394028,645000.0,191.0,RUE SAINT CHARLES,75015.0,68.0,4.0,2.281187,48.840557
2022-1394029,384615.0,85.0,RUE DU CHEMIN VERT,75011.0,46.0,3.0,2.379634,48.860873
2022-1394030,135000.0,102.0,BD VOLTAIRE,75011.0,7.0,0.0,2.376685,48.859524
2022-1394031,2150000.0,3.0,RUE EDMOND ABOUT,75016.0,219.0,6.0,2.273545,48.862133
2022-1394032,937000.0,16.0,RUE DE LA CONVENTION,75015.0,83.0,4.0,2.278709,48.844919
2022-1394033,111420.0,77.0,RUE DE LOURMEL,75015.0,11.0,1.0,2.288512,48.844933
2022-1394035,780000.0,1.0,RUE ALLENT,75007.0,50.0,3.0,2.330987,48.857928
2022-1394036,161905.0,2.0,RUE PASCAL,75005.0,12.0,1.0,2.349722,48.839054
2022-1394037,550000.0,104.0,RUE RAYMOND LOSSERAND,75014.0,54.0,2.0,2.31531,48.832712
2022-1394039,1368680.8,71.0,AV MOZART,75016.0,109.0,8.0,2.269064,48.853551
2022-1394040,890000.0,157.0,RUE DE L UNIVERSITE,75007.0,71.0,3.0,2.304382,48.86097
2022-1394041,740000.0,50.0,BD DE VAUGIRARD,75015.0,68.0,3.0,2.315604,48.840987
2022-1394043,185000.0,10.0,RUE DU DAHOMEY,75011.0,15.0,1.0,2.383139,48.850971
2022-1394044,85000.0,8.0,SQ DESNOUETTES,75015.0,9.0,1.0,2.283891,48.83499
2022-1394045,564910.0,96.0,BD DE PICPUS,75012.0,55.0,3.0,2.400369,48.846736
2022-1394047,541000.0,3.0,RUE DU DAHOMEY,75011.0,49.0,2.0,2.382578,48.851489
2022-1394048,470000.0,69.0,RUE VASCO DE GAMA,75015.0,40.0,2.0,2.285236,48.835662
2022-1394049,294000.0,24.0,RUE DU FAUBOURG DU TEMPLE,75011.0,36.0,2.0,2.366715,48.868205
2022-1394050,525000.0,6.0,RUE D ARSONVAL,75015.0,48.0,1.0,2.313965,48.840201
2022-1394051,295000.0,18.0,RUE COYPEL,75013.0,35.0,2.0,2.354827,48.833355
2022-1394052,370000.0,16.0,AV FELIX FAURE,75015.0,36.0,2.0,2.290557,48.842458
2022-1394053,276000.0,55.0,RUE LACORDAIRE,75015.0,30.0,1.0,2.281865,48.84076
2022-1394055,180000.0,31.0,RUE DE L ABBE GROULT,75015.0,17.0,1.0,2.295194,48.841526
2022-1394056,1560000.0,21.0,RUE DU CHERCHE-MIDI,75006.0,85.0,4.0,2.328927,48.850526
2022-1394057,295000.0,115.0,AV PHILIPPE AUGUSTE,75011.0,25.0,1.0,2.390041,48.857007
2022-1394057,295000.0,115.0,AV PHILIPPE AUGUSTE,75011.0,25.0,1.0,2.390041,48.857007
2022-1394058,738500.0,16.0,RUE MOUTON DUVERNET,75014.0,56.0,2.0,2.328372,48.831932
2022-1394059,1100000.0,25.0,RUE LAURISTON,75016.0,98.0,4.0,2.292094,48.871077
2022-1394060,450000.0,76.0,RUE VANEAU,75007.0,28.0,1.0,2.319608,48.849133
2022-1394061,1755000.0,66.0,RUE SPONTINI,75016.0,145.0,4.0,2.276166,48.866865
2022-1394063,793270.0,2.0,RUE MARIE BENOIST,75012.0,74.0,4.0,2.393221,48.846727
2022-1394064,507800.0,74.0,RUE DE SEVRES,75007.0,38.0,2.0,2.318275,48.848124
2022-1394065,167000.0,13.0,RUE DU PETIT PONT,75005.0,14.0,1.0,2.346625,48.85238
2022-1394066,472000.0,159.0,RUE RAYMOND LOSSERAND,75014.0,49.0,3.0,2.312377,48.830604
2022-1394067,148000.0,45.0,RUE ALEXANDRE DUMAS,75011.0,16.0,1.0,2.394131,48.85409
2022-1394069,490000.0,10.0,RUE ARMAND MOISANT,75015.0,43.0,2.0,2.317119,48.842383
2022-1394070,175000.0,68.0,AV BOSQUET,75007.0,45.0,2.0,2.305061,48.854776
2022-1394071,2800000.0,19.0,AV D EYLAU,75016.0,267.0,9.0,2.284319,48.864402
2022-1394072,229635.0,6.0,RUE FIZEAU,75015.0,34.0,2.0,2.302692,48.830807
2022-1394073,240000.0,3.0,RUE PAUL FORT,75014.0,25.0,2.0,2.330239,48.823466
2022-1394074,497550.0,46.0,RUE DES ENTREPRENEURS,75015.0,42.0,3.0,2.286637,48.845924
2022-1394075,1605000.0,47.0,RUE DU SERGENT BAUCHAT,75012.0,48.0,3.0,2.39401,48.846208
2022-1394075,1605000.0,47.0,RUE DU SERGENT BAUCHAT,75012.0,85.0,3.0,2.39401,48.846208
2022-1394076,750200.0,45.0,BD DE MONTMORENCY,75016.0,67.0,3.0,2.262913,48.852324
2022-1394077,595000.0,13.0,RUE ANTOINE CHANTIN,75014.0,59.0,3.0,2.322138,48.82709
2022-1394078,689000.0,14.0,RUE NICOLO,75016.0,72.0,2.0,2.280484,48.858786
2022-1394079,195000.0,23.0,RUE DU DESSOUS DES BERGES,75013.0,19.0,1.0,2.374251,48.825048
2022-1394080,289000.0,79.0,RUE DE CHARONNE,75011.0,20.0,1.0,2.381623,48.854086
2022-1394081,1096628.0,9.0,PAS SAINT SEBASTIEN,75011.0,91.0,4.0,2.369569,48.861914
2022-1394082,760855.0,6.0,RUE DES BERGERS,75015.0,70.0,3.0,2.282409,48.844721
2022-1394083,188000.0,39.0,RUE PERNETY,75014.0,18.0,1.0,2.318823,48.833308
2022-1394085,240000.0,7.0,RUE DE L ARBALETE,75005.0,25.0,1.0,2.349384,48.840269
2022-1394086,2326950.0,35.0,BD DE BEAUSEJOUR,75016.0,170.0,4.0,2.268959,48.856985
2022-1394087,1095000.0,137.0,RUE DU CHEMIN VERT,75011.0,92.0,4.0,2.38498,48.862445
2022-1394088,852150.0,264.0,AV DAUMESNIL,75012.0,85.0,4.0,2.404018,48.836164
2022-1394091,760500.0,18.0,RUE OLIVIER DE SERRES,75015.0,74.0,4.0,2.297375,48.836514
2022-1394094,1273000.0,65.0,RUE CHARDON LAGACHE,75016.0,115.0,4.0,2.265082,48.842009
2022-1394097,463000.0,14.0,RUE DES GONCOURT,75011.0,54.0,3.0,2.372075,48.869858
2022-1394098,579010.0,150.0,AV EMILE ZOLA,75015.0,44.0,2.0,2.294812,48.846661
2022-1394099,500000.0,12.0,RUE DE L EPERON,75006.0,32.0,2.0,2.34048,48.852594
2022-1394100,870000.0,64.0,BD GARIBALDI,75015.0,76.0,4.0,2.307917,48.845654
2022-1394101,105000.0,74.0,BD DE REUILLY,75012.0,80.0,3.0,2.399377,48.839122
2022-1394102,136000.0,135.0,RUE FALGUIERE,75015.0,13.0,1.0,2.31066,48.836788
2022-1394103,610000.0,288.0,RUE DE VAUGIRARD,75015.0,59.0,3.0,2.298443,48.838728
2022-1394104,510000.0,90.0,RUE RAYNOUARD,75016.0,45.0,2.0,2.27654,48.853525
2022-1394105,1725000.0,27.0,RUE SAINT MAUR,75011.0,105.0,4.0,2.381146,48.860314
2022-1394106,203000.0,5.0,RUE TITON,75011.0,22.0,1.0,2.38611,48.850954
2022-1394107,674000.0,102.0,RUE DE LOURMEL,75015.0,63.0,3.0,2.285973,48.843704
2022-1394108,1000000.0,6.0,RUE DAGUERRE,75014.0,42.0,2.0,2.330996,48.833644
2022-1394108,1000000.0,6.0,RUE DAGUERRE,75014.0,24.0,1.0,2.330996,48.833644
2022-1394108,1000000.0,6.0,RUE DAGUERRE,75014.0,50.0,2.0,2.330996,48.833644
2022-1394109,1870000.0,40.0,RUE BONAPARTE,75006.0,60.0,2.0,2.333477,48.854833
2022-1394110,384454.66,52.0,RUE MOUFFETARD,75005.0,82.0,2.0,2.348875,48.84328
2022-1394111,661300.0,14.0,RUE DU GAL DELESTRAINT,75016.0,59.0,2.0,2.258368,48.842889
2022-1394112,1240000.0,2.0,RUE MARGUERIN,75014.0,104.0,3.0,2.328673,48.827688
2022-1394113,443500.0,101.0,AV DU GENERAL LECLERC,75014.0,39.0,2.0,2.326892,48.825672
2022-1394114,1095000.0,10.0,RUE BERTHOLLET,75005.0,87.0,4.0,2.3457,48.839557
