id_mutation,type_local,valeur_fonciere,adresse_numero,adresse_nom_voie,code_postal,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
2022-1394378,Appartement,325000.0,20.0,RUE SAINT NICOLAS,75012.0,26.0,1.0,2.374915,48.851135
2022-1394382,Appartement,345000.0,45.0,RUE DE LA FOLIE REGNAULT,75011.0,30.0,3.0,2.386295,48.859838
2022-1394384,Appartement,132000.0,19.0,PL DU COMMERCE,75015.0,11.0,1.0,2.293669,48.845197
2022-1394399,Appartement,1850000.0,76.0,RUE NOTRE-DAME DES CHAMPS,75006.0,105.0,4.0,2.331717,48.842249
2022-1394400,Appartement,150000.0,28.0,AV MOZART,75016.0,10.0,1.0,2.271332,48.856864
2022-1394402,Appartement,180000.0,6.0,RUE ROCHEBRUNE,75011.0,24.0,1.0,2.379007,48.860718
2022-1394407,Appartement,1319030.0,4.0,RUE DES BEAUX-ARTS,75006.0,60.0,3.0,2.335926,48.85651
2022-1394410,Appartement,365000.0,15.0,RUE NEUVE POPINCOURT,75011.0,33.0,2.0,2.374769,48.863903
2022-1394411,Appartement,285000.0,66.0,RUE DE VOUILLE,75015.0,27.0,2.0,2.30854,48.833435
2022-1394421,Appartement,399300.0,88.0,AV PARMENTIER,75011.0,35.0,2.0,2.374816,48.865562
2022-1394424,Appartement,435000.0,80.0,RUE JEAN DE LA FONTAINE,75016.0,40.0,2.0,2.269032,48.850245
2022-1394443,Appartement,247000.0,18.0,RUE FERRUS,75014.0,22.0,1.0,2.34003,48.830606
2022-1394454,Appartement,1534750.0,15.0,AV DE SAXE,75007.0,87.0,3.0,2.309371,48.84951
2022-1394462,Appartement,178750.0,58.0,RUE DE MALTE,75011.0,19.0,1.0,2.366263,48.867753
2022-1394463,Appartement,375899.0,8.0,RUE CHALIGNY,75012.0,35.0,2.0,2.383877,48.845585
2022-1394468,Appartement,178000.0,98.0,RUE CHARDON LAGACHE,75016.0,16.0,1.0,2.262549,48.840012
2022-1394472,Appartement,380000.0,27.0,RUE DEPARCIEUX,75014.0,38.0,2.0,2.325746,48.835185
2022-1394476,Appartement,190000.0,5.0,RUE HENRI PAPE,75013.0,20.0,1.0,2.355045,48.824425
2022-1394477,Appartement,156020.0,145.0,RUE DE LA CROIX NIVERT,75015.0,10.0,1.0,2.29182,48.840938
2022-1394490,Appartement,206000.0,34.0,RUE DU COUEDIC,75014.0,27.0,1.0,2.331578,48.830338
2022-1394491,Appartement,893000.0,62.0,BD DU MONTPARNASSE,75015.0,58.0,3.0,2.322331,48.844028
2022-1394494,Appartement,185000.0,10.0,RUE AMELIE,75007.0,16.0,1.0,2.307208,48.858964
2022-1394496,Appartement,270000.0,246.0,BD VOLTAIRE,75011.0,28.0,2.0,2.390585,48.851143
2022-1394500,Appartement,210000.0,43.0,RUE LINNE,75005.0,14.0,1.0,2.354238,48.846167
2022-1394514,Appartement,1098500.0,4.0,PAS VIALLET,75011.0,80.0,3.0,2.381686,48.85642
2022-1394518,Appartement,360000.0,43.0,RUE LEON FROT,75011.0,28.0,2.0,2.38609,48.855595
2022-1394520,Appartement,293000.0,26.0,RUE SINGER,75016.0,28.0,2.0,2.277254,48.856684
2022-1394522,Appartement,472000.0,105.0,AV DU GAL MICHEL BIZOT,75012.0,42.0,1.0,2.40385,48.839206
2022-1394528,Appartement,416100.0,15.0,RUE GRACIEUSE,75005.0,28.0,2.0,2.350629,48.842467
2022-1394534,Appartement,700000.0,100.0,RUE DE CHARONNE,75011.0,65.0,3.0,2.384292,48.853915
2022-1394540,Appartement,312300.0,17.0,RUE DU MOULIN DES PRES,75013.0,30.0,2.0,2.353028,48.829183
2022-1394541,Appartement,728890.0,109.0,RUE SAINT CHARLES,75015.0,67.0,3.0,2.284761,48.845115
2022-1394549,Appartement,630000.0,64.0,BD EDGAR QUINET,75014.0,49.0,3.0,2.324333,48.841752
2022-1394550,Appartement,195000.0,5.0,PAS DU CHEMIN VERT,75011.0,19.0,1.0,2.374387,48.859383
2022-1394552,Appartement,350000.0,18.0,RUE DE LA BUCHERIE,75005.0,28.0,1.0,2.348521,48.852046
2022-1394554,Appartement,160000.0,20.0,RUE DES BELLES FEUILLES,75016.0,13.0,1.0,2.282669,48.866754
2022-1394560,Appartement,291000.0,36.0,RUE LE MAROIS,75016.0,28.0,1.0,2.258406,48.83765
2022-1394564,Appartement,145000.0,2.0,RUE LABROUSTE,75015.0,12.0,1.0,2.309702,48.836193
2022-1394577,Appartement,445000.0,10.0,AV FOCH,75016.0,37.0,2.0,2.291755,48.874086
2022-1394584,Appartement,146000.0,4.0,VIL DE L ASTROLABE,75015.0,8.0,1.0,2.318891,48.844149
2022-1394587,Appartement,721585.0,76.0,RUE MAZARINE,75006.0,48.0,2.0,2.338059,48.854056
2022-1394590,Appartement,362950.0,88.0,RUE DE LA FOLIE MERICOURT,75011.0,17.0,2.0,2.370149,48.866903
2022-1394591,Appartement,650150.0,54.0,RUE BASFROI,75011.0,61.0,2.0,2.378293,48.856689
2022-1394592,Appartement,410000.0,32.0,RUE LAURISTON,75016.0,37.0,2.0,2.291142,48.870855
2022-1394594,Appartement,473700.0,66.0,BD PASTEUR,75015.0,44.0,2.0,2.314357,48.840285
2022-1394596,Appartement,387000.0,14.0,AV JEAN MOULIN,75014.0,35.0,3.0,2.325289,48.827476
2022-1394598,Appartement,2275000.0,25.0,BD LANNES,75016.0,165.0,6.0,2.27282,48.867567
2022-1394605,Appartement,490000.0,12.0,RUE DU CHAMP DE L ALOUETTE,75013.0,53.0,2.0,2.345606,48.83249
2022-1394606,Appartement,600000.0,172.0,AV DE CHOISY,75013.0,74.0,3.0,2.357395,48.83038
2022-1394608,Appartement,272500.0,15.0,AV DU BEL AIR,75012.0,36.0,2.0,2.396959,48.846291
2022-1394610,Appartement,768000.0,65.0,RUE SAINT DIDIER,75016.0,25.0,2.0,2.281582,48.867559
2022-1394616,Appartement,260000.0,79.0,BD VINCENT AURIOL,75013.0,22.0,1.0,2.367846,48.834472
2022-1394618,Appartement,385000.0,28.0,RUE MERLIN,75011.0,30.0,2.0,2.38557,48.860624
2022-1394619,Appartement,290000.0,12.0,RUE DE L AMIRAL ROUSSIN,75015.0,28.0,2.0,2.298852,48.845326
2022-1394622,Appartement,140000.0,21.0,RUE GAZAN,75014.0,10.0,1.0,2.340782,48.822961
2022-1394625,Appartement,481500.0,15.0,RUE DE PASSY,75016.0,34.0,1.0,2.283077,48.858053
2022-1394628,Appartement,215000.0,12.0,RUE ROGER,75014.0,16.0,1.0,2.326405,48.835534
2022-1394630,Appartement,270000.0,16.0,RUE DES FOSSES ST BERNARD,75005.0,14.0,1.0,2.354753,48.848666
2022-1394647,Appartement,290000.0,64.0,RUE DE L AMIRAL ROUSSIN,75015.0,34.0,2.0,2.300096,48.8426
2022-1394649,Appartement,165000.0,6.0,RUE EMILE DUBOIS,75014.0,15.0,1.0,2.337931,48.831828
2022-1394653,Appartement,1640000.0,4.0,PL MONGE,75005.0,116.0,5.0,2.35176,48.843366
2022-1394659,Appartement,233000.0,16.0,RUE DU COLONEL OUDOT,75012.0,32.0,1.0,2.406971,48.836749
2022-1394678,Appartement,196000.0,107.0,RUE DIDOT,75014.0,24.0,1.0,2.316502,48.827682
2022-1394682,Appartement,125000.0,50.0,RUE DE LA FONTAINE AU ROI,75011.0,12.0,1.0,2.373481,48.867877
2022-1394701,Appartement,525000.0,107.0,AV DE CHOISY,75013.0,49.0,2.0,2.359743,48.825229
2022-1394702,Appartement,274000.0,143.0,RUE SAINT MAUR,75011.0,30.0,2.0,2.375098,48.867587
2022-1394713,Appartement,1208295.5,53.0,RUE DES CEVENNES,75015.0,105.0,3.0,2.279777,48.843093
2022-1394715,Appartement,228000.0,98.0,RUE BOBILLOT,75013.0,22.0,1.0,2.347322,48.823257
2022-1394728,Appartement,642100.0,75.0,RUE MICHEL ANGE,75016.0,72.0,3.0,2.259995,48.842203
2022-1394736,Appartement,127000.0,65.0,RUE DOMBASLE,75015.0,13.0,1.0,2.301847,48.835511
2022-1394739,Appartement,272000.0,108.0,RUE BLOMET,75015.0,26.0,2.0,2.299201,48.840675
2022-1394747,Appartement,315000.0,44.0,RUE DES BELLES FEUILLES,75016.0,28.0,1.0,2.281025,48.868591
2022-1394750,Appartement,270000.0,13.0,BD GARIBALDI,75015.0,31.0,2.0,2.303723,48.847692
2022-1394756,Appartement,878050.0,20.0,AV DE VERSAILLES,75016.0,90.0,3.0,2.276254,48.850601
2022-1394757,Appartement,545000.0,9.0,RUE DE SOLFERINO,75007.0,43.0,1.0,2.323122,48.859317
2022-1394758,Maison,1000000.0,14.0,RUE DU DOCTEUR LERAY,75013.0,112.0,5.0,2.354174,48.823592
2022-1394759,Appartement,160000.0,67.0,BD SUCHET,75016.0,9.0,1.0,2.26153,48.851383
2022-1394766,Appartement,170000.0,6.0,RUE ERNEST RENAN,75015.0,17.0,1.0,2.309194,48.843898
2022-1394769,Appartement,491471.7,32.0,RUE LAURISTON,75016.0,37.0,2.0,2.291142,48.870855
2022-1394772,Appartement,252000.0,5.0,RUE BUFFON,75005.0,25.0,1.0,2.36314,48.842696
2022-1394782,Appartement,437796.0,42.0,RUE DE L'AMIRAL HAMELIN,75016.0,28.0,2.0,2.291988,48.868235
2022-1394786,Appartement,304762.0,103.0,RUE DU CHERCHE-MIDI,75006.0,29.0,1.0,2.320912,48.84621
2022-1394788,Appartement,330000.0,146.0,BD DE GRENELLE,75015.0,28.0,1.0,2.298814,48.848109
2022-1394795,Appartement,345000.0,111.0,RUE DU CHEMIN VERT,75011.0,14.0,2.0,2.38181,48.861623
2022-1394797,Appartement,310000.0,64.0,RUE DE LA COLONIE,75013.0,32.0,1.0,2.349244,48.823778
2022-1394829,Appartement,1020000.0,7.0,RUE BREZIN,75014.0,95.0,2.0,2.32832,48.830846
2022-1394844,Appartement,286000.0,9.0,RUE CAMPAGNE PREMIERE,75014.0,25.0,1.0,2.333192,48.839745
2022-1394846,Appartement,210000.0,122.0,RUE OBERKAMPF,75011.0,22.0,1.0,2.379947,48.865947
2022-1394849,Appartement,266000.0,108.0,RUE JEAN PIERRE TIMBAUD,75011.0,22.0,1.0,2.379604,48.867997
2022-1394861,Appartement,219200.0,104.0,RUE DE LA ROQUETTE,75011.0,19.0,1.0,2.377704,48.856489
2022-1394862,Appartement,532600.0,19.0,RUE DU TAGE,75013.0,53.0,3.0,2.356242,48.821948
2022-1394865,Appartement,330000.0,21.0,RUE DAUPHINE,75006.0,25.0,1.0,2.339928,48.855168
2022-1394866,Maison,1271000.0,129.0,AV DE CHOISY,75013.0,111.0,5.0,2.358904,48.826579
2022-1394867,Appartement,163700.0,5.0,RUE DE LA COLLEGIALE,75005.0,11.0,1.0,2.352178,48.837408
2022-1394869,Appartement,494000.0,3.0,RUE DE L ESSAI,75005.0,40.0,2.0,2.358148,48.839291
2022-1394871,Appartement,285000.0,64.0,RUE JEAN PIERRE TIMBAUD,75011.0,18.0,1.0,2.374437,48.866633
2022-1394872,Appartement,469000.0,256.0,BD VOLTAIRE,75011.0,49.0,3.0,2.391621,48.850602
2022-1394876,Appartement,230000.0,2.0,RUE TOURNEFORT,75005.0,17.0,1.0,2.347964,48.844321
2022-1394879,Appartement,300000.0,14.0,RUE DE BOULAINVILLIERS,75016.0,38.0,2.0,2.276005,48.853136
2022-1394881,Appartement,469000.0,87.0,RUE DE LA ROQUETTE,75011.0,48.0,2.0,2.378545,48.857353
2022-1394897,Appartement,681500.0,21.0,RUE DE GRENELLE,75007.0,35.0,1.0,2.328245,48.85328
2022-1394913,Appartement,244500.0,175.0,RUE BLOMET,75015.0,23.0,2.0,2.293929,48.836776
2022-1394922,Appartement,160000.0,42.0,RUE DU DRAGON,75006.0,14.0,1.0,2.329987,48.852613
2022-1394927,Maison,4267165.0,144.0,RUE DE LONGCHAMP,75016.0,328.0,9.0,2.277394,48.867711
2022-1394929,Appartement,910000.0,25.0,QUAI ANDRE CITROEN,75015.0,108.0,5.0,2.280382,48.847795
2022-1394938,Appartement,440000.0,43.0,RUE DE VERNEUIL,75007.0,41.0,1.0,2.327488,48.858313
2022-1394947,Appartement,285000.0,20.0,RUE DU COMMANDT RENE MOUCHOTTE,75014.0,32.0,1.0,2.320007,48.839312
2022-1394948,Appartement,244500.0,64.0,RUE DE CHARENTON,75012.0,23.0,1.0,2.374246,48.849292
2022-1394950,Appartement,380000.0,15.0,RUE PERNETY,75014.0,36.0,2.0,2.319723,48.832731
2022-1394952,Appartement,1140000.0,12.0,RUE VOLTAIRE,75011.0,75.0,4.0,2.39135,48.852416
2022-1394955,Maison,3580000.0,2.0,RUE DE BIEVRE,75005.0,182.0,7.0,2.350576,48.85107
2022-1394971,Appartement,165480.0,45.0,AV DE SAINT-MANDE,75012.0,17.0,1.0,2.402916,48.845164
2022-1394972,Appartement,700000.0,18.0,RUE DAUPHINE,75006.0,38.0,2.0,2.339485,48.85549
2022-1394988,Appartement,340000.0,13.0,RUE DE BEAUNE,75007.0,32.0,2.0,2.32972,48.85834
2022-1394991,Appartement,100000.0,36.0,BD DU MONTPARNASSE,75015.0,14.0,2.0,2.319206,48.845096
2022-1394992,Appartement,1300000.0,12.0,RUE BONAPARTE,75006.0,64.0,2.0,2.334612,48.85675
2022-1395000,Appartement,198000.0,11.0,RUE DU PERE CORENTIN,75014.0,19.0,1.0,2.331437,48.826282
2022-1395003,Appartement,210000.0,20.0,RUE SAINTE FELICITE,75015.0,19.0,1.0,2.304367,48.839196
2022-1395007,Appartement,290000.0,19.0,RUE DU PERE GUERIN,75013.0,38.0,2.0,2.353811,48.830128
2022-1395010,Appartement,1554000.0,26.0,RUE LE BRUN,75013.0,141.0,6.0,2.354498,48.836086
2022-1395011,Appartement,438900.0,8.0,RUE DEGUERRY,75011.0,50.0,1.0,2.373496,48.868555
2022-1395015,Appartement,380000.0,5.0,RUE ELISA LEMONNIER,75012.0,33.0,2.0,2.389624,48.840137
2022-1395021,Appartement,319000.0,119.0,RUE DU CHEMIN VERT,75011.0,27.0,1.0,2.382861,48.861979
2022-1395035,Appartement,185890.0,18.0,RUE LAURISTON,75016.0,18.0,1.0,2.291985,48.871725
2022-1395050,Appartement,500230.0,10.0,BD SAINT GERMAIN,75005.0,21.0,2.0,2.354871,48.849634
2022-1395051,Appartement,152000.0,68.0,RUE HALLE,75014.0,14.0,1.0,2.330619,48.829233
2022-1395053,Appartement,1018000.0,36.0,RUE DE VERNEUIL,75007.0,66.0,2.0,2.329483,48.857972
2022-1395062,Appartement,424000.0,1.0,RUE DE QUATREFAGES,75005.0,40.0,2.0,2.354072,48.842697
2022-1395065,Appartement,125000.0,5.0,RUE DE PRAGUE,75012.0,13.0,1.0,2.37571,48.848972
2022-1395085,Appartement,289100.0,47.0,RUE DU RENDEZ VOUS,75012.0,24.0,2.0,2.402019,48.845956
2022-1395108,Appartement,152000.0,39.0,BD VOLTAIRE,75011.0,14.0,1.0,2.369587,48.86438
2022-1395111,Appartement,335000.0,23.0,RUE PETION,75011.0,29.0,2.0,2.380769,48.859266
2022-1395120,Appartement,520000.0,95.0,AV DU MAINE,75014.0,56.0,3.0,2.323452,48.837148
2022-1395126,Appartement,101500.0,34.0,RUE DES CINQ DIAMANTS,75013.0,13.0,1.0,2.350298,48.828735
2022-1395138,Appartement,870000.0,31.0,RUE LECOURBE,75015.0,80.0,3.0,2.3082,48.844052
2022-1395139,Appartement,900000.0,103.0,RUE DE PICPUS,75012.0,100.0,4.0,2.401661,48.839033
2022-1395142,Appartement,2430000.0,8.0,AV VION WHITCOMB,75016.0,192.0,7.0,2.270031,48.856431
2022-1395144,Appartement,661500.0,3.0,BD DE LA TOUR MAUBOURG,75007.0,49.0,1.0,2.310882,48.861725
2022-1395146,Appartement,285000.0,4.0,RUE DES WALLONS,75013.0,34.0,2.0,2.360605,48.839173
2022-1395147,Appartement,308000.0,25.0,RUE DE L ANNONCIATION,75016.0,28.0,2.0,2.279013,48.85655
2022-1395151,Appartement,1490800.0,26.0,RUE GREUZE,75016.0,102.0,4.0,2.283093,48.86437
2022-1395155,Appartement,610000.0,29.0,AV DE LA BOURDONNAIS,75007.0,35.0,4.0,2.298563,48.859074
2022-1395157,Appartement,760000.0,13.0,RUE MONTERA,75012.0,63.0,3.0,2.408321,48.845371
2022-1395158,Appartement,189000.0,27.0,RUE ROBERT DE FLERS,75015.0,16.0,1.0,2.283426,48.848674
2022-1395162,Appartement,89500.0,48.0,VC PGE DU BUREAU,75011.0,9.0,1.0,2.393936,48.853523
2022-1395168,Appartement,206000.0,34.0,RUE DELAMBRE,75014.0,20.0,2.0,2.325657,48.841549
2022-1395170,Appartement,285000.0,68.0,BD SAINT GERMAIN,75005.0,16.0,1.0,2.347629,48.850534
2022-1395171,Appartement,1754000.0,40.0,RUE VANEAU,75007.0,92.0,5.0,2.318783,48.851896
2022-1395180,Appartement,418850.0,53.0,RUE DE MONTREUIL,75011.0,28.0,1.0,2.389157,48.850798
2022-1395181,Appartement,124600.0,57.0,RUE DE GERGOVIE,75014.0,14.0,1.0,2.317282,48.832405
2022-1395186,Appartement,170000.0,4.0,RUE PACHE,75011.0,16.0,2.0,2.382399,48.858426
2022-1395191,Appartement,270000.0,58.0,BD DU MONTPARNASSE,75015.0,25.0,1.0,2.321994,48.844162
2022-1395195,Appartement,449500.0,99.0,RUE JEAN PIERRE TIMBAUD,75011.0,47.0,3.0,2.379878,48.868942
2022-1395207,Appartement,200000.0,15.0,RUE DES BOULETS,75011.0,20.0,1.0,2.39067,48.849973
2022-1395217,Appartement,280000.0,37.0,RUE FAIDHERBE,75011.0,12.0,1.0,2.382385,48.853269
2022-1395225,Appartement,265000.0,5.0,RUE BERNARD PALISSY,75006.0,16.0,2.0,2.331995,48.853074
2022-1395232,Appartement,170500.0,24.0,RUE CORIOLIS,75012.0,15.0,1.0,2.391584,48.836232
2022-1395236,Appartement,766500.0,21.0,RUE MORET,75011.0,66.0,3.0,2.378801,48.867424
2022-1395242,Appartement,210000.0,16.0,AV FELIX FAURE,75015.0,23.0,1.0,2.290557,48.842458
2022-1395243,Appartement,198000.0,42.0,RUE DAGUERRE,75014.0,15.0,1.0,2.328214,48.834758
2022-1395247,Appartement,304565.0,87.0,RUE OLIVIER DE SERRES,75015.0,30.0,1.0,2.293892,48.832284
2022-1395255,Appartement,1550000.0,94.0,BD FLANDRIN,75016.0,105.0,4.0,2.276294,48.870637
2022-1395260,Appartement,170000.0,26.0,RUE CHAUVELOT,75015.0,23.0,1.0,2.302646,48.828697
2022-1395265,Appartement,160000.0,35.0,RUE DE L ORILLON,75011.0,10.0,1.0,2.376279,48.870316
2022-1395268,Appartement,303525.0,44.0,RUE FREMICOURT,75015.0,33.0,2.0,2.300807,48.847609
2022-1395275,Appartement,348820.0,8.0,IMP SAINT SEBASTIEN,75011.0,32.0,2.0,2.371238,48.861065
2022-1395285,Appartement,200000.0,243.0,RUE SAINT JACQUES,75005.0,17.0,1.0,2.341775,48.842862
2022-1395286,Appartement,140000.0,76.0,RUE DUTOT,75015.0,19.0,1.0,2.307147,48.837591
2022-1395307,Appartement,246700.0,13.0,RUE ROLLIN,75005.0,20.0,2.0,2.351009,48.84447
2022-1395309,Appartement,365750.0,28.0,RUE DE LA ROQUETTE,75011.0,35.0,2.0,2.371392,48.854089
2022-1395317,Appartement,434000.0,17.0,RUE DES GRANDS AUGUSTINS,75006.0,35.0,1.0,2.340873,48.854165
2022-1395319,Appartement,195000.0,25.0,RUE DES ECOLES,75005.0,15.0,1.0,2.348689,48.848393
2022-1395322,Appartement,364150.0,3.0,PAS DE LA MAIN D'OR,75011.0,32.0,1.0,2.377789,48.851493
2022-1395325,Appartement,165000.0,80.0,AV VICTOR HUGO,75016.0,12.0,1.0,2.28405,48.869527
2022-1395329,Appartement,355000.0,45.0,RUE BRANCION,75015.0,30.0,2.0,2.304519,48.833582
2022-1395331,Appartement,171200.0,2.0,RUE POIRIER DE NARCAY,75014.0,12.0,1.0,2.325377,48.824142
2022-1395340,Appartement,178000.0,11.0,VLA DU BEL AIR,75012.0,19.0,1.0,2.408925,48.842654
2022-1395349,Appartement,120000.0,26.0,AV DE SAXE,75007.0,12.0,1.0,2.30837,48.849018
2022-1395352,Appartement,220000.0,114.0,RUE DE LA CROIX NIVERT,75015.0,24.0,2.0,2.294225,48.842559
2022-1395360,Appartement,284000.0,32.0,AV RENE COTY,75014.0,21.0,1.0,2.334078,48.828397
2022-1395369,Appartement,296520.0,8.0,RUE BISCORNET,75012.0,26.0,2.0,2.370087,48.849838
2022-1395376,Appartement,220000.0,17.0,RUE DE LA COMETE,75007.0,16.0,1.0,2.309564,48.858787
2022-1395378,Appartement,170000.0,2.0,RUE MONGE,75005.0,11.0,1.0,2.349098,48.849492
2022-1395398,Appartement,325500.0,40.0,AV DU GENERAL LECLERC,75014.0,30.0,1.0,2.329254,48.831268
2022-1395401,Appartement,173500.0,110.0,RUE OLIVIER DE SERRES,75015.0,15.0,1.0,2.292589,48.831581
2022-1395406,Appartement,290252.0,54.0,RUE BLOMET,75015.0,25.0,2.0,2.304743,48.842506
2022-1395407,Appartement,457000.0,60.0,RUE SAINT LAMBERT,75015.0,40.0,2.0,2.293061,48.836222
2022-1395409,Appartement,485000.0,5.0,RUE ALASSEUR,75015.0,40.0,1.0,2.298086,48.8514
2022-1395410,Appartement,185000.0,39.0,RUE DE PLAISANCE,75014.0,19.0,1.0,2.318484,48.833102
2022-1395416,Appartement,672800.0,26.0,RUE POUSSIN,75016.0,62.0,3.0,2.263296,48.848873
2022-1395420,Appartement,368500.0,114.0,RUE DE L ABBE GROULT,75015.0,30.0,3.0,2.300253,48.836815
2022-1395423,Appartement,432600.0,73.0,BD SOULT,75012.0,50.0,2.0,2.408375,48.840916
2022-1395426,Appartement,2600000.0,35.0,BD RASPAIL,75007.0,135.0,4.0,2.32681,48.852629
2022-1395430,Appartement,215000.0,72.0,RUE SEDAINE,75011.0,18.0,1.0,2.377929,48.85821
2022-1395432,Maison,2000000.0,240.0,BD RASPAIL,75014.0,102.0,3.0,2.33033,48.8385
2022-1395433,Appartement,572900.0,197.0,AV DU MAINE,75014.0,40.0,2.0,2.326526,48.8298
2022-1395436,Appartement,233000.0,47.0,RUE VAVIN,75006.0,20.0,1.0,2.328881,48.842597
2022-1395440,Appartement,383000.0,36.0,RUE LE BRUN,75013.0,36.0,2.0,2.353773,48.835515
2022-1395448,Appartement,105000.0,191.0,RUE DE LA CROIX NIVERT,75015.0,8.0,1.0,2.289576,48.838076
2022-1395454,Appartement,390000.0,49.0,RUE JEAN PIERRE TIMBAUD,75011.0,35.0,2.0,2.373789,48.866899
2022-1395466,Appartement,820000.0,65.0,RUE NOTRE-DAME DES CHAMPS,75006.0,70.0,2.0,2.331464,48.84361
2022-1395475,Appartement,440000.0,38.0,RUE DU FAUBOURG DU TEMPLE,75011.0,37.0,3.0,2.368686,48.869067
2022-1395478,Appartement,165000.0,72.0,BD SAINT MICHEL,75006.0,14.0,1.0,2.338255,48.843267
2022-1395486,Appartement,175000.0,6.0,BD DE L HOPITAL,75005.0,15.0,1.0,2.363384,48.842811
2022-1395491,Appartement,196000.0,324.0,RUE LECOURBE,75015.0,25.0,1.0,2.285071,48.837594
2022-1395495,Appartement,380000.0,115.0,RUE DU CHEMIN VERT,75011.0,41.0,3.0,2.382253,48.861664
2022-1395500,Appartement,310800.0,1.0,RUE DE TAHITI,75012.0,29.0,2.0,2.399628,48.840597
2022-1395504,Appartement,668000.0,5.0,RUE SUGER,75006.0,65.0,2.0,2.341897,48.852824
2022-1395506,Appartement,570000.0,153.0,RUE DE L UNIVERSITE,75007.0,41.0,1.0,2.305094,48.860682
2022-1395512,Appartement,347800.0,139.0,RUE DE SEVRES,75006.0,24.0,1.0,2.317648,48.846803
2022-1395515,Appartement,389500.0,5.0,RUE DE VAUGIRARD,75006.0,27.0,1.0,2.340013,48.84865
2022-1395519,Appartement,473000.0,21.0,RUE LACHARRIERE,75011.0,36.0,2.0,2.379151,48.862659
2022-1395522,Appartement,177000.0,24.0,RUE TOURNEFORT,75005.0,17.0,1.0,2.347855,48.842494
2022-1395524,Appartement,676000.0,34.0,RUE DE PICPUS,75012.0,43.0,2.0,2.394854,48.845016
2022-1395537,Appartement,440000.0,6.0,RUE VISCONTI,75006.0,38.0,2.0,2.336111,48.855808
2022-1395544,Appartement,440000.0,35.0,RUE VIALA,75015.0,43.0,3.0,2.288982,48.849921
2022-1395554,Appartement,110000.0,38.0,RUE DES BOULANGERS,75005.0,12.0,1.0,2.352361,48.846413
2022-1395563,Appartement,258900.0,152.0,RUE SAINT CHARLES,75015.0,25.0,1.0,2.281312,48.842649
2022-1395564,Appartement,158500.0,10.0,CITE POPINCOURT,75011.0,9.0,1.0,2.375061,48.862302
2022-1395574,Appartement,800000.0,19.0,AV RENE BOYLESVE,75016.0,66.0,2.0,2.283585,48.855504
2022-1395575,Appartement,410000.0,90.0,RUE DE L ABBE GROULT,75015.0,32.0,2.0,2.298661,48.837989
2022-1395586,Appartement,263000.0,56.0,RUE DE LA POMPE,75016.0,17.0,1.0,2.27663,48.862129
2022-1395589,Appartement,200000.0,2.0,RUE MALAR,75007.0,25.0,1.0,2.305348,48.860909
2022-1395590,Appartement,695588.0,25.0,RUE DE VERNEUIL,75007.0,50.0,1.0,2.329589,48.857627
2022-1395592,Appartement,468000.0,146.0,BD MURAT,75016.0,45.0,2.0,2.263782,48.83804
2022-1395603,Appartement,202000.0,7.0,RUE SAINT BERNARD,75011.0,17.0,1.0,2.38133,48.850961
2022-1395608,Appartement,496000.0,55.0,RUE DES MORILLONS,75015.0,45.0,2.0,2.30158,48.832851
2022-1395609,Appartement,346000.0,56.0,RUE DU FBG ST ANTOINE,75012.0,28.0,1.0,2.373096,48.851716
2022-1395610,Appartement,580000.0,11.0,AV DU DOC ARNOLD NETTER,75012.0,59.0,3.0,2.404635,48.841852
2022-1395614,Appartement,179000.0,11.0,RUE CELS,75014.0,15.0,1.0,2.324347,48.836249
2022-1395615,Appartement,330000.0,25.0,RUE GANDON,75013.0,40.0,2.0,2.361522,48.820829
2022-1395621,Appartement,390000.0,16.0,RUE DALOU,75015.0,32.0,2.0,2.314539,48.842221
2022-1395623,Appartement,290000.0,11.0,RUE CELS,75014.0,25.0,2.0,2.324347,48.836249
2022-1395636,Appartement,248000.0,20.0,RUE GUENOT,75011.0,22.0,2.0,2.392217,48.851986
2022-1395638,Appartement,146000.0,159.0,BD DU MONTPARNASSE,75006.0,12.0,1.0,2.33482,48.840513
2022-1395645,Appartement,189000.0,51.0,RUE CLER,75007.0,14.0,1.0,2.306905,48.85626
2022-1395660,Appartement,210000.0,15.0,RUE MADAME,75006.0,16.0,2.0,2.332153,48.850988
2022-1395667,Appartement,280000.0,26.0,RUE TIPHAINE,75015.0,23.0,2.0,2.296552,48.848504
2022-1395674,Appartement,290000.0,10.0,AV ALPHAND,75016.0,21.0,1.0,2.284781,48.875166
2022-1395676,Appartement,228000.0,127.0,AV DU GENERAL LECLERC,75014.0,23.0,1.0,2.32597,48.82349
2022-1395682,Appartement,497500.0,9.0,AV REILLE,75014.0,50.0,3.0,2.341117,48.825474
2022-1395684,Appartement,198000.0,27.0,RUE FROIDEVAUX,75014.0,10.0,1.0,2.32826,48.835426
2022-1395701,Appartement,143000.0,12.0,RUE DE L AMIRAL ROUSSIN,75015.0,12.0,1.0,2.298852,48.845326
2022-1395721,Appartement,122000.0,38.0,RUE DES BOULANGERS,75005.0,12.0,1.0,2.352361,48.846413
2022-1395722,Appartement,1090000.0,65.0,AV FELIX FAURE,75015.0,106.0,6.0,2.286272,48.840238
2022-1395733,Appartement,178540.0,50.0,AV DUQUESNE,75007.0,12.0,1.0,2.313327,48.849218
